"2021-22",,"325.702901214643","396.996084726401","471.806669885296","553.937506971576","622.248621498289"
"2022-23",,"332.443314290946","398.596582032847","503.6259716895","609.334882105198","693.818403559302"
"",,,,,,
"","quantiles.11","5%","16.5%","50%","83.5%","95%"
"2018-19",,"382.067529897467","434.82514780655","454.854945068623","481.461254785544","486.011127150666"
"2019-20",,"309.382037911616","356.857351153652","393.470392680617","423.188108403511","452.380491607556"
"2020-21",,"326.99689653936","374.813965218703","421.455446607824","467.275940017656","506.804575910759"
"2021-22",,"281.023407437877","329.061487003595","386.228615340195","445.555690072826","492.164455433228"
"2022-23",,"287.039277345253","343.614517091319","418.780486644854","495.195948013707","558.867157808506"
"",,,,,,
"","quantiles.12","5%","16.5%","50%","83.5%","95%"
"2018-19",,"421.989755610342","449.249552887268","470.755692324954","490.850268009121","571.979373081044"
"2019-20",,"424.753350361996","476.398210933454","513.134584716243","544.848033774515","592.16908438634"
"2020-21",,"339.180074058088","389.184385509603","437.035318994991","480.388762687806","519.181463485011"
"2021-22",,"362.587683631476","413.998005435392","470.797406914619","530.02441342439","587.50447629604"
"2022-23",,"309.72030176389","365.39439420737","432.446344749449","505.964578842859","564.006458233997"
"",,,,,,
"","quantiles.elem","5%","16.5%","50%","83.5%","95%"
"2018-19",,"2125.39482971797","2180.22887802226","2251.33106211979","2316.07682747052","2361.1679341913"
"2019-20",,"2035.01388304692","2101.34238445022","2189.10430285411","2276.24887084918","2334.73143357917"
"2020-21",,"2007.00446095501","2075.94096325023","2173.70354577215","2272.88835387898","2343.99269768259"
"2021-22",,"1979.47812536499","2046.31260668198","2151.42350550291","2254.86075635102","2330.56187027505"
"2022-23",,"2027.86473182915","2101.33890841321","2212.79468043955","2327.21010361196","2410.53139841632"
"",,,,,,
"","quantiles.midl","5%","16.5%","50%","83.5%","95%"
"2018-19",,"944.528342261492","991.785172960875","1054.32730908299","1112.02071737636","1151.38306250899"
"2019-20",,"957.453933382408","1022.78303414281","1118.07828649417","1207.52001028701","1268.02985236776"
"2020-21",,"948.560593886752","1029.1213313174","1142.26658688904","1251.09159909588","1324.50315555365"
"2021-22",,"919.39305120133","1003.48404964615","1123.22745645398","1242.94726161759","1334.34035490563"
"2022-23",,"809.625985273822","890.872947841601","1014.29906562108","1133.94308224221","1220.38779505532"
"",,,,,,
"","quantiles.high","5%","16.5%","50%","83.5%","95%"
"2018-19",,"1772.35410941765","1822.91242673109","1880.5435366111","1937.6539400196","1992.93548929864"
"2019-20",,"1684.44656983779","1753.17916272322","1848.57030827706","1943.09986847471","2012.02673239012"
"2020-21",,"1594.79626667423","1681.3699260857","1805.66789171345","1930.11501700365","2027.68371943936"
"2021-22",,"1619.95715634521","1726.63356181471","1879.73218532397","2042.36786263012","2159.30067961081"
"2022-23",,"1611.38260742959","1739.39706288702","1923.65669004821","2116.9510664082","2256.31204552371"
"",,,,,,
"","quantiles.total","5%","16.5%","50%","83.5%","95%"
"2018-19",,"4983.96620422465","5065.63016899108","5181.28538718256","5295.18624680333","5368.22318207944"
"2019-20",,"4871.91879575859","4987.8807933512","5154.08632557966","5313.0887424146","5422.36618917443"
"2020-21",,"4790.87613858725","4926.5784023344","5120.43417636593","5317.81539735438","5455.41463924474"
"2021-22",,"4780.65742912145","4932.01006937985","5154.84833754658","5386.41914149965","5552.92187282438"
"2022-23",,"4733.30396472852","4899.87532483708","5150.93279104877","5411.49799188318","5592.06951357767"
"",,,,,,
