"2022-23",,"1909.01501798052","2108.96474817192","2340.74937643342","2592.77326786399","2894.62924981868"
"",,,,,,
"","quantiles.10","5%","16.5%","50%","83.5%","95%"
"2018-19",,"1126.85176410414","1350.46929190912","1583.38804136554","1702.8354503299","1866.88350847261"
"2019-20",,"1201.1342430574","1395.5587258575","1665.79279912634","1910.15084415178","2086.88355439385"
"2020-21",,"1210.00151022654","1403.8074076763","1677.84481471628","1923.91185438354","2130.37846303767"
"2021-22",,"1294.18868054867","1512.66620608874","1798.50228154975","2058.87493264482","2274.98169842441"
"2022-23",,"1418.3818105583","1649.35096323879","1958.36954415222","2233.49415745876","2485.68005220849"
"",,,,,,
"","quantiles.11","5%","16.5%","50%","83.5%","95%"
"2018-19",,"1519.11834440804","1542.97474479997","1624.63235156099","1726.53379392105","1784.99457206455"
"2019-20",,"1137.00952689664","1362.7299065656","1510.58044095427","1658.96912351676","1776.47693510108"
"2020-21",,"1143.45889686758","1326.09365015139","1580.24608591683","1813.47508992439","2013.18897038903"
"2021-22",,"1153.06606714932","1330.90318326133","1588.55707035056","1829.29801567853","2043.81880379741"
"2022-23",,"1226.04928180682","1432.38801280213","1701.34330216353","1958.01290954971","2191.16297260093"
"",,,,,,
"","quantiles.12","5%","16.5%","50%","83.5%","95%"
"2018-19",,"1172.26465439813","1222.89434075582","1359.15718324609","1448.3149660925","1505.25326752364"
"2019-20",,"1237.94390266946","1317.54540775314","1444.61981504736","1563.81103131674","1651.6279611627"
"2020-21",,"989.879344021645","1145.7570003684","1336.85172579516","1504.5191777625","1621.26124400077"
"2021-22",,"1000.26915278095","1160.64445768818","1400.07860517375","1637.75469727152","1830.75187110684"
"2022-23",,"993.877933540845","1163.75820996197","1417.11372317726","1657.73155717488","1846.76477325456"
"",,,,,,
"","quantiles.elem","5%","16.5%","50%","83.5%","95%"
"2018-19",,"11338.5767969455","11423.5394677546","11554.1551519702","11683.9180175473","11767.6856808345"
"2019-20",,"11185.0497822977","11307.3194891375","11479.1491973963","11650.7616145423","11767.9312404059"
"2020-21",,"11022.405732065","11160.9902101654","11356.4173903503","11558.789636223","11701.9599543357"
"2021-22",,"10930.8324379598","11062.7435674803","11282.1782745277","11499.8812975394","11652.3348641296"
"2022-23",,"10841.8399676551","10997.427763677","11232.5631350706","11458.1936212578","11618.1231756655"
"",,,,,,
"","quantiles.midl","5%","16.5%","50%","83.5%","95%"
"2018-19",,"5423.81406222208","5478.46204346748","5555.25596647369","5626.63502276354","5672.80724117208"
"2019-20",,"5565.32724623491","5646.39904927114","5755.76142623951","5868.20789767309","5945.65331266786"
"2020-21",,"5626.19857208073","5718.0031433868","5862.218948126","6004.01429237433","6099.90043721116"
"2021-22",,"5491.5122021731","5595.46710179469","5758.14115312469","5922.61404199243","6042.00146989775"
"2022-23",,"5417.78272322722","5534.95032264362","5719.5529681988","5903.46293772146","6029.2792699592"
"",,,,,,
"","quantiles.high","5%","16.5%","50%","83.5%","95%"
"2018-19",,"6121.00148710211","6338.16111212299","6647.76950058559","6934.63034450939","7163.75958750651"
"2019-20",,"6036.00359781889","6316.47528165843","6715.19407220417","7121.67058560773","7404.0884234171"
"2020-21",,"6053.46376461112","6363.8362386414","6826.27366445739","7305.62950563954","7672.28410463093"
"2021-22",,"6369.24629066572","6723.12327065749","7227.48056605518","7776.28366499623","8143.5354363542"
"2022-23",,"6530.48825281239","6882.93786337107","7420.50507140023","7987.72979829487","8392.79604518656"
"",,,,,,
"","quantiles.total","5%","16.5%","50%","83.5%","95%"
"2018-19",,"23168.3167610844","23411.3110627843","23754.2358472911","24081.3929208896","24327.276927904"
"2019-20",,"23206.6926269658","23504.7859589396","23954.9988511692","24412.8643351903","24723.3713375363"
"2020-21",,"23169.8742630879","23530.7945601798","24056.5448506205","24597.6318074096","24989.3645487843"
"2021-22",,"23293.9853268269","23704.8661891617","24278.1048526783","24877.3866210584","25283.3720826094"
"2022-23",,"23341.2292857101","23748.445119982","24371.6628339064","25005.7870906785","25430.8276073196"
"",,,,,,
