"2020-21",,"535.752106134188","634.066980381099","775.44078603185","968.862438526957","1137.61413757021"
"2021-22",,"563.599335949132","678.337949552056","861.563590416673","1105.92840839477","1311.1673241244"
"2022-23",,"552.536776107641","669.757909064785","858.2660164883","1091.34535994702","1318.04756113328"
"",,,,,,
"","quantiles.11","5%","16.5%","50%","83.5%","95%"
"2018-19",,"450.711598448742","664.788777664243","735.656801713607","802.681530306998","961.954479848557"
"2019-20",,"529.225967514157","641.512297570695","746.21659239774","880.590192989095","1014.88396823414"
"2020-21",,"499.065034462259","637.441269823583","807.567663982819","1011.45174434172","1197.52197618495"
"2021-22",,"477.148596754519","594.961661509465","772.407254201808","993.606615743216","1175.83720945844"
"2022-23",,"507.252686757515","635.99512641534","855.806561598703","1118.71198586793","1367.82456501006"
"",,,,,,
"","quantiles.12","5%","16.5%","50%","83.5%","95%"
"2018-19",,"634.87861347319","665.935929771599","740.091374824649","874.016632227117","1028.0881765673"
"2019-20",,"522.452829418926","617.61782970352","727.227768345812","890.185018089914","1003.07700245765"
"2020-21",,"515.334687136906","609.024970805566","746.68220479147","927.085090058483","1087.84135088666"
"2021-22",,"492.580207592233","615.812270539635","810.016382047328","1047.76995336359","1272.24057068541"
"2022-23",,"464.355239062896","576.910077457152","770.104534205813","1026.68857181497","1255.29883076786"
"",,,,,,
"","quantiles.elem","5%","16.5%","50%","83.5%","95%"
"2018-19",,"5512.73881440364","5627.15983891931","5780.41339498723","5945.02909805177","6085.28713756805"
"2019-20",,"5199.81809328869","5334.03541821427","5536.97996459157","5749.41800743707","5906.19704647954"
"2020-21",,"4976.9054008077","5119.23154066631","5326.05609317167","5553.71667418957","5732.02659011672"
"2021-22",,"4844.72769509896","4994.75790349392","5208.78539435896","5444.57020914136","5620.55431584156"
"2022-23",,"4825.12778661091","4974.81170511739","5209.22274253184","5451.5186577703","5639.91688907347"
"",,,,,,
"","quantiles.midl","5%","16.5%","50%","83.5%","95%"
"2018-19",,"2717.10335081431","2822.96636566513","2973.63830222768","3135.04935890074","3283.00532503193"
"2019-20",,"2711.51859694638","2844.74946341863","3050.72785231202","3287.36771971276","3480.57229234057"
"2020-21",,"2596.75161099191","2748.46473371306","2988.53063127962","3260.8880362722","3483.95521644114"
"2021-22",,"2392.37542808044","2556.60009355859","2817.90682216093","3115.33910587735","3357.97811794981"
"2022-23",,"2176.85990441892","2331.72904078184","2598.73337290714","2891.82246227813","3133.38042125105"
"",,,,,,
"","quantiles.high","5%","16.5%","50%","83.5%","95%"
"2018-19",,"2738.8747152941","2886.70140064632","3088.60179760374","3304.5566965736","3480.88093136746"
"2019-20",,"2660.5791728777","2845.89388602306","3122.60278468241","3421.50448744475","3666.98730701672"
"2020-21",,"2700.79745833184","2922.30163071874","3264.46137381633","3653.08884045806","3939.63680546508"
"2021-22",,"2739.87376281375","2985.19618967734","3384.47924478353","3839.69255550731","4179.37121083132"
"2022-23",,"2708.9346173198","2977.10661434711","3410.63071344082","3911.51722582576","4289.59317101773"
"",,,,,,
"","quantiles.total","5%","16.5%","50%","83.5%","95%"
"2018-19",,"11345.057075076","11553.7258530633","11850.138701683","12177.3573015821","12417.735776602"
"2019-20",,"11051.3902578673","11318.1071978862","11727.5651939696","12167.79795502","12498.1528113334"
"2020-21",,"10812.0691950655","11124.6332687681","11616.4853532283","12121.5958183834","12506.5452826126"
"2021-22",,"10573.0737913079","10891.1255800595","11445.5340517874","12030.0614352143","12451.3741541692"
"2022-23",,"10318.0871697711","10685.7192186626","11244.816952684","11861.1336013417","12313.6210413157"
"",,,,,,
